time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-05T22:44:42.980Z,41.8822,-119.6346,0,2.86,ml,5,122,0.498,0.0534,nn,nn00454898,2014-08-06T15:47:57.227Z,"69km SE of Lakeview, Oregon",earthquake
2014-08-05T21:01:08.010Z,36.2854,-97.4975,5,2.7,mb_lg,,48,0.221,0.65,us,usb000s0pz,2014-08-06T14:07:10.970Z,"18km W of Perry, Oklahoma",earthquake
2014-08-05T19:46:07.900Z,18.0345,-68.0179,8,3,Md,10,230.4,0.58839651,0.4,pr,pr14217004,2014-08-06T14:03:29.000Z,"73km SE of Punta Cana, Dominican Republic",earthquake
2014-08-05T18:37:39.520Z,-6.8193,129.6524,152.12,4.4,mb,,85,2,1.25,us,usb000s0ih,2014-08-06T16:31:10.549Z,"222km NW of Saumlaki, Indonesia",earthquake
2014-08-05T18:30:00.780Z,36.022,-97.091,5,2.8,ml,,,,0.79,us,usb000s0px,2014-08-06T16:12:00.000Z,"7km NW of Perkins, Oklahoma",earthquake
2014-08-05T18:21:00.000Z,51.6846,178.3816,98.1,2.6,ml,,,,1.23,us,usb000s0na,2014-08-06T15:54:49.058Z,"30km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-05T18:15:31.590Z,46.485,-81.193,5.4,3.8,mb_lg,,,,0.83,us,usb000s0hr,2014-08-06T17:05:00.376Z,"15km W of Greater Sudbury, Canada",earthquake
2014-08-05T17:54:53.520Z,46.4765,-81.1848,12.05,3.3,mb_lg,,,,0.64,us,usb000s0t4,2014-08-06T15:19:46.000Z,"15km W of Greater Sudbury, Canada",earthquake
2014-08-05T17:41:57.400Z,28.0387,128.0504,28.63,4.4,mb,,123,1.214,0.83,us,usb000s0ha,2014-08-06T14:54:06.000Z,"145km WSW of Naze, Japan",earthquake
2014-08-05T17:24:58.100Z,47.4082,-122.0317,19.4,2.6,Ml,,50.4,0.09881468,0.23,uw,uw60835742,2014-08-06T15:32:41.082Z,"2km NNE of Maple Valley, Washington",earthquake
2014-08-05T17:09:56.890Z,36.818,-97.989,4.2,3.3,ml,,,,0,us,usb000s0eu,2014-08-06T14:27:40.000Z,"22km W of Medford, Oklahoma",earthquake
2014-08-05T16:17:24.420Z,34.9704,135.5555,19.31,4.7,mb,,65,1.265,0.41,us,usb000s0el,2014-08-05T21:55:23.671Z,"4km SW of Kameoka, Japan",earthquake
2014-08-05T15:24:42.100Z,18.4503,-66.1165,110,2.9,Md,6,183.6,0.39256378,0.17,pr,pr14217005,2014-08-05T23:27:21.015Z,"1km N of Catano, Puerto Rico",earthquake
2014-08-05T15:13:20.300Z,19.4025,-155.6232,3.4,2.8,Md,,50.4,0,0.17,hv,hv60747921,2014-08-14T15:01:18.000Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-05T14:04:12.040Z,35.816,-97.425,4.2,2.7,ml,,,,0.65,us,usb000s0d6,2014-08-21T20:07:44.000Z,"6km S of Guthrie, Oklahoma",earthquake
2014-08-05T13:59:07.150Z,36.671,-98.146,5,2.8,ml,,,,0.39,us,usb000s530,2014-08-21T20:01:13.670Z,"17km NE of Helena, Oklahoma",earthquake
2014-08-05T13:12:09.000Z,59.7885,-152.4538,60.3,2.5,ml,,,,0.82,ak,ak11349385,2014-08-05T21:14:44.808Z,"34km W of Anchor Point, Alaska",earthquake
2014-08-05T13:06:19.030Z,51.2564,-179.1795,38.14,4.9,mb,,128,0.961,0.61,us,usb000s0bq,2014-08-06T01:21:52.146Z,"4km W of Amatignak Island, Alaska",earthquake
2014-08-05T12:40:01.220Z,38.2556667,-122.3231667,8.21,3.03,mw,170,23,0.03891,0.15,nc,nc72272361,2014-08-11T21:17:43.936Z,"5km SW of Napa, California",earthquake
2014-08-05T12:39:18.000Z,61.9598,-149.1551,3.7,2.5,ml,,,,0.75,ak,ak11349353,2014-08-05T20:41:49.118Z,"24km N of Fishhook, Alaska",earthquake
2014-08-05T10:22:33.920Z,-26.9717,26.7094,4.12,5.4,mwb,,28,2.082,0.95,us,usb000s0b3,2014-08-25T16:37:01.000Z,"3km ENE of Orkney, South Africa",earthquake
2014-08-05T10:07:59.500Z,19.6433,-156.2905,26.3,3.2,Ml,,270,0.26051143,0.18,hv,hv60747871,2014-08-12T17:30:00.459Z,"30km W of Kailua-Kona, Hawaii",earthquake
2014-08-05T08:30:44.945Z,41.8864,-119.6405,0.4463,3.2,ml,5,122.93,0.494,0.2078,nn,nn00454740,2014-08-05T16:35:36.901Z,"76km SE of Lakeview, Oregon",earthquake
2014-08-05T07:35:04.900Z,17.8243,-67.053,24,2.6,Md,13,262.8,0.14462876,0.33,pr,pr14217001,2014-08-05T15:39:01.218Z,"16km S of La Parguera, Puerto Rico",earthquake
2014-08-05T04:11:07.020Z,11.3928,-85.5881,189.6,4.8,mb,,96,0.7,0.86,us,usb000s08z,2014-08-05T12:13:38.837Z,"19km S of Altagracia, Nicaragua",earthquake
2014-08-05T03:29:27.480Z,36.2906,-97.5577,5,2.5,mb_lg,,60,0.193,0.6,us,usb000s0pj,2014-08-06T06:20:01.000Z,"24km W of Perry, Oklahoma",earthquake
2014-08-05T03:21:04.283Z,41.8683,-119.6367,0,2.67,ml,6,123.97,0.497,0.1477,nn,nn00454602,2014-08-05T15:49:44.629Z,"69km ESE of Lakeview, Oregon",earthquake
2014-08-05T01:08:25.650Z,36.1246667,-120.6901667,6.7,2.51,md,98,58,0.09435,0.07,nc,nc72272021,2014-08-07T22:43:07.294Z,"29km W of Coalinga, California",earthquake
2014-08-05T00:39:59.520Z,-17.8921,176.2714,10,4.6,mb,,93,1.703,0.86,us,usb000s30b,2014-08-24T01:48:30.696Z,"121km W of Nadi, Fiji",earthquake
2014-08-04T22:15:32.510Z,54.093,-164.943,70.5,2.7,ml,,,,0.29,us,usb000s4lx,2014-08-24T01:27:07.826Z,"54km E of Akutan, Alaska",earthquake
2014-08-04T21:55:32.150Z,-50.8221,-6.4061,10,4.8,mb,,84,20.985,0.56,us,usb000s0ie,2014-08-10T01:24:31.000Z,"Southern Mid-Atlantic Ridge",earthquake
2014-08-04T21:20:57.890Z,-12.0478,165.3474,10,4.4,mb,,91,5.905,0.49,us,usb000s2yw,2014-08-24T04:27:36.193Z,"156km SSW of Lata, Solomon Islands",earthquake
2014-08-04T20:16:10.110Z,35.8673,-97.3724,5,3,mb_lg,,66,0.097,0.46,us,usb000s05y,2014-08-06T06:54:08.850Z,"4km ESE of Guthrie, Oklahoma",earthquake
2014-08-04T18:23:01.490Z,35.6123,-97.39,8.67,3.3,mb_lg,,51,0.041,0.53,us,usb000s04g,2014-08-11T03:24:54.146Z,"9km ESE of Edmond, Oklahoma",earthquake
2014-08-04T18:21:55.000Z,56.8603,-150.7802,34,3,ml,,,,0.9,ak,ak11348989,2014-08-05T02:24:22.216Z,"142km SE of Kodiak, Alaska",earthquake
2014-08-04T17:04:12.900Z,18.7257,-64.1488,23,2.6,Md,3,345.6,0.53898917,0.21,pr,pr14216005,2014-08-05T01:06:49.751Z,"60km NE of Road Town, British Virgin Islands",earthquake
2014-08-04T16:50:06.570Z,-30.4107,-177.2131,10,5.1,mb,,123,1.317,0.63,us,usb000rzva,2014-08-05T00:52:47.846Z,"143km SSE of Raoul Island, New Zealand",earthquake
2014-08-04T16:14:43.900Z,19.0445,-66.417,41,2.5,Md,5,288,0.76356799,0.18,pr,pr14216004,2014-08-05T00:17:13.684Z,"64km N of Brenas, Puerto Rico",earthquake
2014-08-04T15:30:42.730Z,35.8291,-97.4247,6.37,3.5,mb_lg,,68,0.04,0.28,us,usb000rzuh,2014-08-05T13:45:21.942Z,"5km S of Guthrie, Oklahoma",earthquake
2014-08-04T13:35:37.000Z,51.3107,-174.8344,24.5,3.9,ml,,,,0.4,ak,ak11348798,2014-08-04T21:38:12.707Z,"107km SSW of Atka, Alaska",earthquake
2014-08-04T13:23:26.000Z,51.9137,-173.7121,17.7,2.6,ml,,,,0.71,ak,ak11348793,2014-08-04T21:28:00.015Z,"45km SE of Atka, Alaska",earthquake
2014-08-04T13:16:05.000Z,55.9126,-161.1174,188.9,2.5,ml,,,,0.94,ak,ak11348792,2014-08-04T21:28:05.069Z,"75km NNW of Sand Point, Alaska",earthquake
2014-08-04T12:56:01.000Z,51.9346,-173.5794,27.3,3.9,ml,,,,0.53,ak,ak11348777,2014-08-20T17:45:14.324Z,"51km SE of Atka, Alaska",earthquake
2014-08-04T12:50:27.160Z,37.2309,-97.9854,4.85,2.5,mb_lg,,101,0.012,0.33,us,usb000s0pg,2014-08-06T06:03:00.000Z,"7km SSE of Harper, Kansas",earthquake
2014-08-04T12:42:14.590Z,35.8266,-97.4343,5,2.8,mb_lg,,68,0.034,0.33,us,usb000rztk,2014-08-06T19:15:51.317Z,"5km S of Guthrie, Oklahoma",earthquake
2014-08-04T12:09:47.010Z,0.1422,98.6371,46.9,4.9,mb,,109,1.567,0.83,us,usb000rzth,2014-08-04T20:12:17.036Z,"145km NNW of Sikabaluan, Indonesia",earthquake
2014-08-04T11:49:46.660Z,35.498,-97.234,7,2.6,ml,,,,0.49,us,usb000s0pc,2014-08-06T19:12:27.392Z,"3km E of Choctaw, Oklahoma",earthquake
2014-08-04T10:36:09.830Z,5.3986,94.6532,56.96,5.3,mb,,31,2.29,0.88,us,usb000rzt4,2014-08-04T18:38:45.076Z,"76km WSW of Banda Aceh, Indonesia",earthquake
2014-08-04T09:40:20.180Z,0.9171,146.2294,10,5.3,mb,,58,7.804,1.62,us,usb000rzt0,2014-08-04T17:42:59.892Z,"Federated States of Micronesia region",earthquake
2014-08-04T09:11:50.160Z,16.1053,95.9856,10,2.9,ml,,307,3.667,1.28,us,usb000s0pa,2014-08-06T15:30:44.278Z,"37km ESE of Pyapon, Burma",earthquake
2014-08-04T08:04:27.500Z,41.8115,-125.9043,21.9,2.9,Md,27,288,1.50916968,0.23,nc,nc72271596,2014-08-14T06:28:06.920Z,"137km W of Brookings, Oregon",earthquake
2014-08-04T06:09:50.100Z,41.872,-125.884,22.2,3,Md,23,288,1.50018652,0.28,nc,nc72271566,2014-08-14T06:13:05.302Z,"134km W of Brookings, Oregon",earthquake
2014-08-04T05:58:21.410Z,39.3058,142.2072,35,4.7,mb,,213,2.801,1.51,us,usb000rzrd,2014-08-04T14:01:01.900Z,"27km ESE of Otsuchi, Japan",earthquake
2014-08-04T05:54:01.270Z,38.7725,15.7908,178.91,4.1,mb,,69,0.517,1.06,us,usb000rzr8,2014-08-04T13:56:39.543Z,"14km NW of Tropea, Italy",earthquake
2014-08-04T05:43:35.420Z,-7.0662,130.0154,128.79,4.5,mb,,64,4.681,0.76,us,usb000rzr6,2014-08-04T13:46:03.127Z,"173km NW of Saumlaki, Indonesia",earthquake
2014-08-04T04:30:59.500Z,54.3,-161.449,35.9,2.8,ml,,,,0.64,us,usb000s4ls,2014-08-24T04:31:34.310Z,"128km SE of Cold Bay, Alaska",earthquake
2014-08-04T04:25:30.210Z,16.0009,-94.6891,46.52,4.9,mb,,132,2.468,0.82,us,usb000rzr2,2014-08-05T01:34:23.372Z,"26km S of San Francisco del Mar, Mexico",earthquake
2014-08-04T03:35:56.680Z,35.1832,-113.6529,5,3,ml,,44,0.208,0.75,us,usb000rzqx,2014-08-04T22:46:49.470Z,"35km ESE of New Kingman-Butler, Arizona",earthquake
2014-08-04T03:20:09.410Z,-6.91,-81.5495,19.43,5.4,mb,,76,6.856,0.85,us,usb000rzqv,2014-08-04T11:22:44.927Z,"169km SSW of Sechura, Peru",earthquake
2014-08-04T03:10:08.000Z,59.2313,-154.8167,100,2.7,ml,,,,2.31,ak,ak11348474,2014-08-04T11:12:36.930Z,"58km S of Old Iliamna, Alaska",earthquake
2014-08-04T02:38:26.330Z,36.6729,-97.8341,3.78,2.7,mb_lg,,50,0.206,0.76,us,usb000rzqj,2014-08-04T10:41:03.586Z,"17km SSW of Medford, Oklahoma",earthquake
2014-08-04T02:34:10.700Z,-16.5961,178.2592,23.78,4.9,mb,,127,1.159,0.57,us,usb000rzqm,2014-08-04T10:36:42.477Z,"121km W of Lambasa, Fiji",earthquake
2014-08-04T00:21:54.490Z,17.4988,-100.537,51.56,4.8,mb,,157,1.881,1.23,us,usb000rzqb,2014-08-04T15:38:14.414Z,"31km NNE of Tecpan de Galeana, Mexico",earthquake
2014-08-03T22:36:15.790Z,10.2994,126.0976,60.33,4.4,mb,,176,3.249,1.02,us,usb000rzq6,2014-08-04T06:38:51.006Z,"31km NNE of Santa Monica, Philippines",earthquake
2014-08-03T22:22:48.430Z,40.7066,29.3337,26.29,4.2,mb,,43,1.438,0.85,us,usb000rzq2,2014-08-03T23:04:59.645Z,"5km N of Ciftlikkoy, Turkey",earthquake
2014-08-03T22:09:41.020Z,-3.9701,-80.8433,45.29,4.5,mb,,109,8.895,0.63,us,usb000rzq1,2014-08-04T06:12:17.986Z,"16km NW of Papayal, Peru",earthquake
2014-08-03T22:04:13.400Z,-3.9385,-80.8658,50.69,4.5,mb,,109,8.933,0.67,us,usb000rzpz,2014-08-04T06:06:45.436Z,"20km NW of Papayal, Peru",earthquake
2014-08-03T21:57:54.300Z,19.2817,-155.0558,44.9,2.6,Ml,,212.4,0.07186522,0.17,hv,hv60746831,2014-08-04T06:00:22.936Z,"25km SE of Volcano, Hawaii",earthquake
2014-08-03T21:45:07.910Z,2.3834,98.9493,141.21,4.4,mb,,90,0.309,0.87,us,usb000rzpt,2014-08-04T05:47:49.158Z,"30km S of Parapat, Indonesia",earthquake
2014-08-03T21:13:44.600Z,35.8377,-119.8165,11.1,3,Ml,140,28.8,0.21559567,0.29,nc,nc72271341,2014-08-14T03:28:07.138Z,"23km SE of Kettleman City, California",earthquake
2014-08-03T21:02:42.320Z,-3.9081,-80.7997,16.47,5.3,mwp,,108,8.931,0.92,us,usb000rzpi,2014-08-03T21:26:41.331Z,"19km NNW of Papayal, Peru",earthquake
2014-08-03T20:21:53.000Z,55.6079,-157.0863,17,4.4,ml,,,,1.84,ak,ak11348081,2014-08-18T17:11:53.395Z,"95km WSW of Chirikof Island, Alaska",earthquake
2014-08-03T19:30:31.480Z,27.1165,103.6163,10,4.7,mb,,102,9.315,1.34,us,usb000rzp2,2014-08-04T03:33:05.080Z,"12km SE of Wenping, China",earthquake
2014-08-03T19:12:42.000Z,50.6513,-172.1579,50,2.6,ml,,,,1.6,ak,ak11347905,2014-08-04T07:09:13.674Z,"213km SSW of Amukta Island, Alaska",earthquake
2014-08-03T17:11:06.480Z,35.6488,-96.9446,5,3,mb_lg,,50,0.129,0.5,us,usb000rznt,2014-08-03T21:41:07.285Z,"8km SW of Chandler, Oklahoma",earthquake
2014-08-03T17:00:33.480Z,50.1582,-28.8974,10,4.7,mb,,66,14.289,0.85,us,usb000rzns,2014-08-04T01:03:07.239Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-03T14:28:34.790Z,27.1378,103.4547,30.87,4.7,mb,,86,2.106,0.83,us,usb000rznh,2014-08-03T22:31:16.681Z,"9km SW of Wenping, China",earthquake
2014-08-03T13:59:32.110Z,55.4963,162.7525,52.82,4.6,mb,,149,3.806,0.67,us,usb000rznc,2014-08-03T22:02:37.870Z,"83km SSE of Ust'-Kamchatsk Staryy, Russia",earthquake
2014-08-03T13:47:10.700Z,27.1333,103.5361,10,4.7,mb,,103,2.125,1.23,us,usb000rznf,2014-08-03T21:49:53.184Z,"6km S of Wenping, China",earthquake
2014-08-03T13:43:29.820Z,5.5238,126.6971,61.61,4.8,mb,,80,1.895,0.7,us,usb000rznb,2014-08-03T21:46:04.295Z,"109km SSE of Pondaguitan, Philippines",earthquake
2014-08-03T13:32:56.000Z,56.8391,-148.6366,20.5,2.5,ml,,,,0.3,ak,ak11347562,2014-08-03T21:35:31.036Z,"250km ESE of Kodiak, Alaska",earthquake
2014-08-03T12:27:45.000Z,66.6271,-146.3328,36.9,2.5,ml,,,,0.85,ak,ak11347487,2014-08-03T20:30:11.611Z,"47km W of Fort Yukon, Alaska",earthquake
2014-08-03T12:21:26.600Z,35.8178,-97.4241,3.775,3,ml,,,,0.62,us,usb000rzn4,2014-08-16T06:38:07.000Z,"6km S of Guthrie, Oklahoma",earthquake
2014-08-03T12:00:22.690Z,35.4706667,-118.8056667,12.61,2.62,ml,49,46,0.09915,0.19,ci,ci15534081,2014-08-05T00:45:03.040Z,"20km ENE of Oildale, California",earthquake
2014-08-03T11:45:32.000Z,58.0522,-156.1238,100,2.8,ml,,,,1.04,ak,ak11347409,2014-08-03T19:47:59.278Z,"77km SSE of King Salmon, Alaska",earthquake
2014-08-03T11:07:22.280Z,27.1651,103.6709,10,4.4,mb,,83,2.198,0.98,us,usb000rzmw,2014-08-21T11:21:55.960Z,"14km ESE of Wenping, China",earthquake
2014-08-03T11:01:51.000Z,65.8485,-169.5844,12.3,3.3,ml,,,,3.72,ak,ak11347395,2014-08-03T19:04:20.360Z,"33km WNW of Little Diomede Island, Alaska",earthquake
2014-08-03T10:44:37.260Z,-10.8852,161.9918,10,5.1,mb,,28,2.473,1.35,us,usb000rzmt,2014-08-21T11:14:15.814Z,"48km S of Kirakira, Solomon Islands",earthquake
2014-08-03T10:09:37.840Z,-44.38,169.63,40,4.2,mb,,,,1.04,us,usb000rzms,2014-08-21T11:05:29.874Z,"52km NE of Wanaka, New Zealand",earthquake
2014-08-03T09:53:07.470Z,55.0873,165.4658,40.22,4.9,mb,,48,4.982,0.89,us,usb000rzmr,2014-08-21T11:03:18.499Z,"35km WSW of Nikol'skoye, Russia",earthquake
2014-08-03T09:42:02.390Z,55.0703,165.4809,38.59,4.8,mb,,69,4.984,0.82,us,usb000rzmq,2014-08-15T13:14:08.916Z,"35km WSW of Nikol'skoye, Russia",earthquake
2014-08-03T09:38:06.830Z,3.5862,-77.6981,62.47,5,mwr,,55,3.592,1,us,usb000rzmp,2014-08-20T13:13:07.882Z,"77km W of Buenaventura, Colombia",earthquake
2014-08-03T08:30:13.540Z,27.2446,103.427,10,6.1,mwb,,24,5.909,1.18,us,usb000rzmg,2014-08-25T16:37:00.000Z,"11km WNW of Wenping, China",earthquake
2014-08-03T08:03:58.650Z,34.5411667,-116.2701667,5.5,2.82,ml,57,30,0.172,0.11,ci,ci15534049,2014-08-05T00:28:48.880Z,"45km N of Joshua Tree, California",earthquake
2014-08-03T07:30:02.270Z,-55.4854,-28.4435,28.69,5,mb,,67,4.798,0.62,us,usb000rzm6,2014-08-03T15:32:31.727Z,"155km NNW of Visokoi Island, ",earthquake
2014-08-03T06:55:27.400Z,18.8472,-64.422,9,2.6,Md,5,316.8,0.46622563,0.09,pr,pr14215004,2014-08-03T14:57:59.885Z,"51km NNE of Road Town, British Virgin Islands",earthquake
2014-08-03T05:57:31.510Z,29.3067,85.5879,15,5.2,mb,,53,6.699,0.94,us,usb000rzm0,2014-08-03T06:17:17.000Z,"35km E of Saga, China",earthquake
2014-08-03T05:15:55.230Z,36.3091,71.14,99.47,4.3,mb,,79,0.932,0.79,us,usb000rzlu,2014-08-03T13:18:29.664Z,"45km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2014-08-03T04:57:57.390Z,35.8021,-97.513,6.69,3.1,mb_lg,,71,0.047,0.54,us,usb000rzll,2014-08-03T21:09:42.544Z,"11km SW of Guthrie, Oklahoma",earthquake
2014-08-03T04:48:50.520Z,-3.4063,146.3713,37.32,5,mb,,48,5.832,1.09,us,usb000rzli,2014-08-03T12:51:20.028Z,"182km SSW of Lorengau, Papua New Guinea",earthquake
2014-08-03T04:41:15.900Z,17.9599,-68.9805,106,3.4,Md,7,313.2,0.79141577,0.23,pr,pr14215005,2014-08-03T12:43:50.280Z,"51km S of La Romana, Dominican Republic",earthquake
2014-08-03T04:14:19.220Z,-55.3667,-28.3077,12.46,4.6,mb,,183,4.853,0.59,us,usb000rzmu,2014-08-03T23:41:46.944Z,"163km NNW of Visokoi Island, ",earthquake
2014-08-03T04:06:04.240Z,28.0311,128.1045,10,5.7,mwp,,79,1.199,0.8,us,usb000rzlc,2014-08-25T16:36:58.000Z,"140km WSW of Naze, Japan",earthquake
2014-08-03T04:03:10.300Z,18.2112,-66.0105,139,2.7,Md,14,100.8,0.11947593,0.23,pr,pr14215003,2014-08-03T12:05:53.904Z,"4km ESE of Caguas, Puerto Rico",earthquake
2014-08-03T03:57:00.290Z,-1.6925,-77.8443,154.9,4.8,mb,,139,7.386,0.82,us,usb000rzl8,2014-08-10T04:22:07.371Z,"9km E of Palora, Ecuador",earthquake
2014-08-03T03:16:00.500Z,18.5214,-63.9118,61,2.7,Md,8,324,0.67643141,0.11,pr,pr14215002,2014-08-03T11:18:38.406Z,"75km E of Road Town, British Virgin Islands",earthquake
2014-08-03T02:50:52.100Z,18.3068,-66.2695,63,2.6,Md,10,144,0.17696811,0.4,pr,pr14215001,2014-08-03T10:53:32.705Z,"2km WNW of Naranjito, Puerto Rico",earthquake
2014-08-03T02:18:18.300Z,18.6051,-67.5244,4,2.8,Md,11,190.8,0.41502166,0.46,pr,pr14215000,2014-08-03T10:20:50.772Z,"41km NW of Rincon, Puerto Rico",earthquake
2014-08-03T01:51:21.470Z,32.4036667,-115.507,19.59,2.72,ml,26,119,0.1716,0.42,ci,ci15533961,2014-08-04T23:49:09.140Z,"20km SSE of Progreso, Mexico",earthquake
2014-08-03T01:12:10.480Z,33.678,-116.7511667,17.7,2.81,ml,106,14,0.04866,0.18,ci,ci15533953,2014-08-04T22:14:00.037Z,"7km SSW of Idyllwild-Pine Cove, California",earthquake
2014-08-03T01:03:20.000Z,51.7512,178.3753,109.3,3.1,ml,,,,0.45,ak,ak11346942,2014-08-03T09:05:51.780Z,"23km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-03T00:39:16.590Z,0.7504,146.3746,14.33,4.9,mb,,75,10.118,1.23,us,usb000rzkn,2014-08-03T08:41:50.514Z,"Federated States of Micronesia region",earthquake
2014-08-03T00:26:42.940Z,1.0332,146.2562,13.96,6.1,mb,,39,7.859,0.76,us,usb000rzkl,2014-08-03T08:29:14.436Z,"Federated States of Micronesia region",earthquake
2014-08-03T00:23:57.120Z,13.7276,-89.0302,185.36,4.5,mb,,128,0.199,0.83,us,usb000rzkj,2014-08-03T08:26:35.306Z,"7km SSW of Tecoluca, El Salvador",earthquake
2014-08-03T00:22:03.210Z,0.8438,146.1445,10.55,6.9,mww,,12,7.822,0.75,us,usb000rzki,2014-08-25T16:36:57.000Z,"Federated States of Micronesia region",earthquake
2014-08-02T23:34:42.000Z,52.6492,-169.2528,4,2.5,ml,,,,0.38,ak,ak11346865,2014-08-03T07:44:39.602Z,"41km SW of Nikolski, Alaska",earthquake
2014-08-02T23:05:32.600Z,19.3131,-67.799,53,3.2,Md,9,262.8,0.96658725,0.34,pr,pr14214003,2014-08-03T07:08:08.646Z,"103km NE of Punta Cana, Dominican Republic",earthquake
2014-08-02T22:47:56.980Z,40.591,-124.0991667,17.99,2.51,md,26,135,0.1735,0.09,nc,nc72270831,2014-08-08T21:23:15.772Z,"4km E of Fortuna, California",earthquake
2014-08-02T22:36:45.020Z,51.8774,178.3725,112.6,4.1,mb,,159,0.765,1.26,us,usb000rzjr,2014-08-03T06:39:27.425Z,"12km SW of Little Sitkin Island, Alaska",earthquake
2014-08-02T22:34:37.700Z,36.209,-97.0087,5,2.8,mb_lg,,37,0.246,0.53,us,usb000rzlp,2014-08-05T03:43:15.834Z,"11km NNE of Stillwater, Oklahoma",earthquake
2014-08-02T22:04:10.900Z,41.8302,-125.902,23.6,3,Ml,32,273.6,1.50916968,0.27,nc,nc72270811,2014-08-08T23:40:11.447Z,"136km W of Brookings, Oregon",earthquake
2014-08-02T21:43:02.160Z,-8.9809,105.2855,10,4.7,mb,,87,1.533,0.85,us,usb000rzjc,2014-08-03T05:45:49.735Z,"165km NNW of Flying Fish Cove, Christmas Island",earthquake
2014-08-02T21:32:41.100Z,41.8108,-125.8832,24.9,2.7,Ml,15,288,1.50018652,0.11,nc,nc72270801,2014-08-13T07:26:13.619Z,"135km W of Brookings, Oregon",earthquake
2014-08-02T20:03:32.000Z,62.0214,-151.1055,61.3,2.9,ml,,,,0.84,ak,ak11346568,2014-08-24T04:55:57.506Z,"73km WNW of Willow, Alaska",earthquake
2014-08-02T19:31:08.380Z,-25.2073,-175.444,10,4.6,mb,,124,4.59,0.45,us,usb000s2q9,2014-08-24T05:14:10.318Z,"South of Tonga",earthquake
2014-08-02T19:12:54.260Z,52.401,-164.898,41.4,3.2,ml,,,,0.85,us,usb000s4n6,2014-08-24T05:25:57.000Z,"197km SE of Unalaska, Alaska",earthquake
2014-08-02T18:52:52.000Z,67.6538,-162.0646,21.2,3,ml,,,,1.28,ak,ak11346498,2014-08-05T14:34:13.000Z,"39km ENE of Noatak, Alaska",earthquake
2014-08-02T18:38:40.200Z,47.5906,-70.1818,14.81,3,mb_lg,,,,1.29,us,usb000rzl2,2014-08-06T15:43:26.772Z,"7km SSW of La Malbaie, Canada",earthquake
2014-08-02T18:09:53.000Z,60.0751,-153.2982,100,2.9,ml,,,,0.96,ak,ak11346476,2014-08-05T14:10:34.000Z,"55km SW of Redoubt Volcano, Alaska",earthquake
2014-08-02T17:35:06.420Z,28.1528,128.0524,52.1,4.9,mb,,80,5.52,0.98,us,usb000rzht,2014-08-03T01:37:46.133Z,"142km W of Naze, Japan",earthquake
2014-08-02T17:30:30.420Z,53.4524,160.4132,62.44,4.4,mb,,139,1.665,0.83,us,usb000rzhr,2014-08-03T01:33:11.265Z,"126km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2014-08-02T16:37:43.400Z,52.1205,-173.2371,46.19,3.7,mb,,188,0.597,1.21,us,usb000rzhk,2014-08-03T00:40:17.708Z,"66km E of Atka, Alaska",earthquake
2014-08-02T16:18:59.280Z,11.8741,93.6214,125.8,4.8,mb,,60,0.886,1.02,us,usb000rzhf,2014-08-03T00:21:52.281Z,"97km ENE of Port Blair, India",earthquake
2014-08-02T15:23:03.700Z,18.8752,-64.392,24,2.9,Md,6,313.2,0.50305656,0.15,pr,pr14214002,2014-08-02T23:25:46.047Z,"56km NNE of Road Town, British Virgin Islands",earthquake
2014-08-02T14:18:31.520Z,27.8471,128.1716,55.81,4.8,mb,,129,1.011,1.19,us,usb000rzgy,2014-08-02T22:21:12.176Z,"140km N of Nago, Japan",earthquake
2014-08-02T14:02:19.370Z,-55.4072,-28.356,10,5.6,mb,,67,4.833,0.72,us,usb000rzgn,2014-08-25T16:36:56.000Z,"160km NNW of Visokoi Island, ",earthquake
2014-08-02T12:08:13.400Z,19.4761,-67.6447,29,2.9,Md,3,298.8,1.18397954,0.18,pr,pr14214001,2014-08-02T20:10:54.537Z,"123km NNW of San Antonio, Puerto Rico",earthquake
2014-08-02T11:43:13.690Z,52.7516,-169.6057,12.29,4.3,mb,,169,0.505,1.29,us,usb000rzgc,2014-08-20T19:22:40.346Z,"53km WSW of Nikolski, Alaska",earthquake
2014-08-02T11:03:25.890Z,-10.9348,162.2781,35,4.9,mb,,55,2.733,1.03,us,usb000rzg6,2014-08-02T19:05:57.980Z,"65km SE of Kirakira, Solomon Islands",earthquake
2014-08-02T10:33:26.610Z,-9.1794,67.2254,10,5,mb,,68,21.153,0.74,us,usb000rzg0,2014-08-25T16:36:54.000Z,"Mid-Indian Ridge",earthquake
2014-08-02T10:24:05.890Z,35.8327,-97.4384,5,2.6,mb_lg,,68,0.038,0.37,us,usb000rzfz,2014-08-03T05:16:32.071Z,"5km SSW of Guthrie, Oklahoma",earthquake
2014-08-02T09:52:08.270Z,-5.6498,153.0688,33.12,4.8,mb,,118,1.706,1.07,us,usb000rzfx,2014-08-02T17:54:36.254Z,"130km S of Taron, Papua New Guinea",earthquake
